mm_scATAC_peak_115999,Nrip2
mm_scATAC_peak_132524,Urb2
mm_scATAC_peak_137808,Cep162
mm_scATAC_peak_132966,Gria4
mm_scATAC_peak_28459,Mir6387
mm_scATAC_peak_138823,Poc1a
mm_scATAC_peak_42469,Ddhd1
mm_scATAC_peak_9682,Batf3
mm_scATAC_peak_90203,Ctbs
mm_scATAC_peak_47340,Grhl2
mm_scATAC_peak_39914,1700006H21Rik
mm_scATAC_peak_69191,Fxn
mm_scATAC_peak_100454,Pclo
mm_scATAC_peak_4509,Ptma
mm_scATAC_peak_105165,Mtf2
mm_scATAC_peak_114071,Slc6a6
mm_scATAC_peak_18712,Actr2
mm_scATAC_peak_14686,Matk
mm_scATAC_peak_107647,Auts2
mm_scATAC_peak_63901,Mapre2
mm_scATAC_peak_46601,Gm35496
mm_scATAC_peak_139955,Exog
mm_scATAC_peak_30528,Rpl10l
mm_scATAC_peak_3310,Plekhm3
mm_scATAC_peak_56298,Dscr3
mm_scATAC_peak_22516,Smg6
mm_scATAC_peak_129682,Dand5
mm_scATAC_peak_29343,Hbp1
mm_scATAC_peak_115827,Vwf
mm_scATAC_peak_104355,D5Ertd577e
mm_scATAC_peak_28243,Ttc32
mm_scATAC_peak_60923,Pdzph1
mm_scATAC_peak_65686,Gm19500
mm_scATAC_peak_135628,Ube2q2
mm_scATAC_peak_22869,Coro6
mm_scATAC_peak_72767,Mllt10
mm_scATAC_peak_102883,Smim20
mm_scATAC_peak_85980,Sis
mm_scATAC_peak_26440,Mir7223
mm_scATAC_peak_116478,Aebp2
mm_scATAC_peak_33037,Dicer1
mm_scATAC_peak_98409,Rsg1
mm_scATAC_peak_144834,Bc1
mm_scATAC_peak_53953,Iqcg
mm_scATAC_peak_977,Khdc1b
mm_scATAC_peak_1873,Gm5099
mm_scATAC_peak_23518,Pex12
mm_scATAC_peak_107588,Gm29681
mm_scATAC_peak_97742,Rhd
mm_scATAC_peak_50238,Yaf2
mm_scATAC_peak_106993,Pitpnm2os1
mm_scATAC_peak_78839,Duox1
mm_scATAC_peak_128553,Tma16
mm_scATAC_peak_47747,Trps1
mm_scATAC_peak_77817,Ccdc73
mm_scATAC_peak_29185,Gm31508
mm_scATAC_peak_95297,Calr4
mm_scATAC_peak_124717,Dmbt1
mm_scATAC_peak_101318,Dpp6
mm_scATAC_peak_16258,Lgr5
mm_scATAC_peak_46254,Ttc23l
mm_scATAC_peak_97836,Grhl3
mm_scATAC_peak_101033,Klhl7
mm_scATAC_peak_15608,Mrpl42
mm_scATAC_peak_77495,Gm13889
mm_scATAC_peak_111601,Tmem178b
mm_scATAC_peak_24221,Scpep1
mm_scATAC_peak_89733,Manba
mm_scATAC_peak_120362,Lmtk3
mm_scATAC_peak_31793,1700085C21Rik
mm_scATAC_peak_115324,Kdm5a
mm_scATAC_peak_6433,Elf3
mm_scATAC_peak_51422,Zfp174
mm_scATAC_peak_87199,Them4
mm_scATAC_peak_24446,Acsf2
mm_scATAC_peak_144304,Hsd17b10
mm_scATAC_peak_61562,Trmt61b
mm_scATAC_peak_143093,Dlg3
mm_scATAC_peak_131946,Cotl1
mm_scATAC_peak_27051,Aanat
mm_scATAC_peak_144989,Mid1
mm_scATAC_peak_63078,Wac
mm_scATAC_peak_36467,A930002C04Rik
mm_scATAC_peak_78575,Zfp106
mm_scATAC_peak_9230,Tlr5
mm_scATAC_peak_97694,Aunip
mm_scATAC_peak_68356,Scgb1a1
mm_scATAC_peak_128814,Ell
mm_scATAC_peak_108890,Cyth3
mm_scATAC_peak_105123,Ube2d2b
mm_scATAC_peak_2710,Plcl1
mm_scATAC_peak_21137,Jmjd4
mm_scATAC_peak_123275,Arntl
mm_scATAC_peak_5546,Epb41l5
mm_scATAC_peak_24962,Psmb3
mm_scATAC_peak_75203,Epc2
mm_scATAC_peak_138389,Esyt3
mm_scATAC_peak_73937,Sptan1
mm_scATAC_peak_81715,Spint5
mm_scATAC_peak_87924,Trim45
mm_scATAC_peak_64216,Myo7b
mm_scATAC_peak_82187,Pard6b
mm_scATAC_peak_67234,4921531P14Rik
mm_scATAC_peak_115387,Slc25a18
mm_scATAC_peak_125403,Syt8
mm_scATAC_peak_72629,Cacnb2
mm_scATAC_peak_307,Ppp1r42
mm_scATAC_peak_21328,Mir5100
mm_scATAC_peak_6374,Syt2
mm_scATAC_peak_130272,Drc7
mm_scATAC_peak_108624,Sdk1
mm_scATAC_peak_36186,Sirt5
mm_scATAC_peak_58887,Ccdc167
mm_scATAC_peak_134261,Adamts8
mm_scATAC_peak_80157,Nkx2-4
mm_scATAC_peak_53568,Lrrc15
mm_scATAC_peak_118460,Zfp93
mm_scATAC_peak_131411,Ldhd
mm_scATAC_peak_88242,Magi3
mm_scATAC_peak_99521,Tnfrsf9
mm_scATAC_peak_38638,Nr2f1
mm_scATAC_peak_45987,Egflam
mm_scATAC_peak_24327,Mbtd1
mm_scATAC_peak_136549,Hacd3
mm_scATAC_peak_121555,Furin
mm_scATAC_peak_65616,Mir1258
mm_scATAC_peak_89306,9830132P13Rik
mm_scATAC_peak_114428,Prok2
mm_scATAC_peak_50985,Scn8a
mm_scATAC_peak_120397,Abcc6
mm_scATAC_peak_133471,Fat3
mm_scATAC_peak_35255,Scgn
mm_scATAC_peak_138143,Tfdp2
mm_scATAC_peak_11948,Ddo
mm_scATAC_peak_105296,Gm10416
mm_scATAC_peak_112254,Tril
mm_scATAC_peak_81755,Mmp9
mm_scATAC_peak_49597,Nfam1
mm_scATAC_peak_68368,Incenp
mm_scATAC_peak_104654,Gpat3
mm_scATAC_peak_24537,Itga3
mm_scATAC_peak_144324,Iqsec2
mm_scATAC_peak_54937,Morc1
mm_scATAC_peak_37789,Hsd17b3
mm_scATAC_peak_66573,D730045A05Rik
mm_scATAC_peak_95673,Hpdl
mm_scATAC_peak_17234,Sdr9c7
mm_scATAC_peak_71265,Mxi1
mm_scATAC_peak_144776,Txlng
mm_scATAC_peak_1877,Aff3
mm_scATAC_peak_72586,St8sia6
mm_scATAC_peak_112381,Adcyap1r1
mm_scATAC_peak_142961,1700010D01Rik
mm_scATAC_peak_121025,Aldh1a3
mm_scATAC_peak_49010,Triobp
mm_scATAC_peak_55713,Bach1
mm_scATAC_peak_44089,Ppp3cc
mm_scATAC_peak_110224,Tfec
mm_scATAC_peak_117624,Zscan4f
mm_scATAC_peak_142108,Snord61
mm_scATAC_peak_6197,Golt1a
mm_scATAC_peak_25422,Coasy
mm_scATAC_peak_41495,4931406H21Rik
mm_scATAC_peak_21198,1810063I02Rik
mm_scATAC_peak_78675,Ppip5k1
mm_scATAC_peak_35354,Gpld1
mm_scATAC_peak_104066,Cox18
mm_scATAC_peak_21426,B9d1
mm_scATAC_peak_82181,Ripor3
mm_scATAC_peak_131384,
mm_scATAC_peak_69252,Kank1
mm_scATAC_peak_82872,Cdh4
mm_scATAC_peak_98991,Zfp985
mm_scATAC_peak_21877,Snord118
mm_scATAC_peak_9825,Kcnh1
mm_scATAC_peak_10265,Katna1
mm_scATAC_peak_7057,1700025G04Rik
mm_scATAC_peak_89101,Abca4
mm_scATAC_peak_113008,Mat2a
mm_scATAC_peak_71505,Afap1l2
mm_scATAC_peak_53580,Gp5
mm_scATAC_peak_80488,Defb19
mm_scATAC_peak_3907,Sgpp2
mm_scATAC_peak_85070,Gm30173
mm_scATAC_peak_6783,F13b
mm_scATAC_peak_130377,Gins3
mm_scATAC_peak_39680,1700099I09Rik
mm_scATAC_peak_94601,Ror1
mm_scATAC_peak_47820,Med30
mm_scATAC_peak_19578,Stk10
mm_scATAC_peak_120191,Irf3
mm_scATAC_peak_107501,Tpst1
mm_scATAC_peak_135506,Slc35f2
mm_scATAC_peak_141498,Ube2a
mm_scATAC_peak_119139,Capn12
mm_scATAC_peak_46490,Drosha
mm_scATAC_peak_131783,Sdr42e1
mm_scATAC_peak_26220,Milr1
mm_scATAC_peak_99296,Ube4b
mm_scATAC_peak_24205,Scpep1os
mm_scATAC_peak_139123,1700102P08Rik
mm_scATAC_peak_36625,Ecm2
mm_scATAC_peak_29557,Arl4a
mm_scATAC_peak_51433,Cluap1
mm_scATAC_peak_5348,Mir3473f
mm_scATAC_peak_36116,Nedd9
mm_scATAC_peak_6195,Golt1a
mm_scATAC_peak_118070,Ceacam15
mm_scATAC_peak_75230,Kif5c
mm_scATAC_peak_89905,Tspan5
mm_scATAC_peak_78919,Slc12a1
mm_scATAC_peak_87079,S100a10
mm_scATAC_peak_137701,Ibtk
mm_scATAC_peak_86684,Rit1
mm_scATAC_peak_5613,Ccdc93
mm_scATAC_peak_120316,Bcat2
mm_scATAC_peak_87957,Cd2
mm_scATAC_peak_54249,Hspbap1
mm_scATAC_peak_69698,Minpp1
mm_scATAC_peak_101204,Galntl5
mm_scATAC_peak_1261,Gm4850
mm_scATAC_peak_60726,Dpp9
mm_scATAC_peak_133430,Smco4
mm_scATAC_peak_24443,Acsf2
mm_scATAC_peak_79955,Zfp133-ps
mm_scATAC_peak_77286,F2
mm_scATAC_peak_32033,Syndig1l
mm_scATAC_peak_121593,Crtc3
mm_scATAC_peak_133415,Cep295
mm_scATAC_peak_48476,Ptk2
mm_scATAC_peak_42976,Psmb11
mm_scATAC_peak_136897,B230323A14Rik
mm_scATAC_peak_85471,Med12l
mm_scATAC_peak_74036,Ptpa
mm_scATAC_peak_5436,Tsn
mm_scATAC_peak_90070,Selenof
mm_scATAC_peak_28533,Kcnf1
mm_scATAC_peak_60386,Usp49
mm_scATAC_peak_144380,Gpr143
mm_scATAC_peak_109812,Ppp1r9a
mm_scATAC_peak_87133,Tdpoz4
mm_scATAC_peak_117756,Lig1
mm_scATAC_peak_136459,Snapc5
mm_scATAC_peak_124188,Taok2
mm_scATAC_peak_30108,Snx6
mm_scATAC_peak_85605,Vmn2r3
mm_scATAC_peak_122814,Timm10b
mm_scATAC_peak_118710,Ceacam2
mm_scATAC_peak_122561,Phox2a
mm_scATAC_peak_126027,Col4a2
mm_scATAC_peak_94408,Cyp2j6
mm_scATAC_peak_11470,Trmt11
mm_scATAC_peak_98676,Gm13103
mm_scATAC_peak_110079,AA545190
mm_scATAC_peak_43578,Gucy1b2
mm_scATAC_peak_63454,Lama3
mm_scATAC_peak_121266,Klhl25
mm_scATAC_peak_57379,Afdn
mm_scATAC_peak_82132,Ube2v1
mm_scATAC_peak_115010,Rho
mm_scATAC_peak_130191,Mir7072
mm_scATAC_peak_119137,Capn12
mm_scATAC_peak_131303,Mir3473d
mm_scATAC_peak_13556,Egr2
mm_scATAC_peak_60793,Catsperd
mm_scATAC_peak_56492,Tmprss2
mm_scATAC_peak_15870,Ppp1r12a
mm_scATAC_peak_144916,Gpm6b
mm_scATAC_peak_101336,Speer4b
mm_scATAC_peak_130386,Ndrg4
mm_scATAC_peak_104676,Cds1
mm_scATAC_peak_6180,Ppp1r15b
mm_scATAC_peak_95336,4930522H14Rik
mm_scATAC_peak_51256,Hoxc13
mm_scATAC_peak_34400,Dip2c
mm_scATAC_peak_77131,Fnbp4
mm_scATAC_peak_135151,Apoa1
mm_scATAC_peak_138118,Gk5
mm_scATAC_peak_59793,H2-M5
mm_scATAC_peak_8655,2310043L19Rik
mm_scATAC_peak_108304,Nxpe5
mm_scATAC_peak_116003,Itfg2
mm_scATAC_peak_92195,Ddx58
mm_scATAC_peak_23250,Mir365-2
mm_scATAC_peak_38777,Rasa1
mm_scATAC_peak_40380,Mrps30
mm_scATAC_peak_79787,Tasp1
mm_scATAC_peak_97895,Pithd1
mm_scATAC_peak_19501,4930524B15Rik
mm_scATAC_peak_47274,Ywhaz
mm_scATAC_peak_51665,Ubn1
mm_scATAC_peak_79420,Atrn
mm_scATAC_peak_109057,1700018F24Rik
mm_scATAC_peak_93735,Col27a1
mm_scATAC_peak_118682,4732471J01Rik
mm_scATAC_peak_132705,Ntpcr
mm_scATAC_peak_113589,C87436
mm_scATAC_peak_29380,Pik3cg
mm_scATAC_peak_52083,2610020C07Rik
mm_scATAC_peak_73156,4931423N10Rik
mm_scATAC_peak_92715,Shb
mm_scATAC_peak_92684,Trmt10b
mm_scATAC_peak_99615,Espn
mm_scATAC_peak_100516,Gm21190
mm_scATAC_peak_121117,Arrdc4
mm_scATAC_peak_7292,Zfp648
mm_scATAC_peak_107675,Rcc1l
mm_scATAC_peak_14546,Klf16
mm_scATAC_peak_1413,Dst
mm_scATAC_peak_65490,Snx2
mm_scATAC_peak_102578,Cpeb2
mm_scATAC_peak_115518,Mfap5
mm_scATAC_peak_28403,Mycn
mm_scATAC_peak_100355,Tmem243
mm_scATAC_peak_45201,Spry2
mm_scATAC_peak_125107,Cfap46
mm_scATAC_peak_24254,Gm525
mm_scATAC_peak_121983,Hikeshi
mm_scATAC_peak_11821,Gm16364
mm_scATAC_peak_14346,Tpgs1
mm_scATAC_peak_63190,Rock1
mm_scATAC_peak_83952,Rprl2
mm_scATAC_peak_94959,Ssbp3
mm_scATAC_peak_85682,Ccnl1
mm_scATAC_peak_133505,Chordc1
mm_scATAC_peak_95459,Cmpk1
mm_scATAC_peak_38480,Ahrr
mm_scATAC_peak_10702,Reps1
mm_scATAC_peak_47852,Enpp2
mm_scATAC_peak_71189,Sorcs3
mm_scATAC_peak_96704,AU040320
mm_scATAC_peak_46074,2410089E03Rik
mm_scATAC_peak_29913,Dtd2
mm_scATAC_peak_136168,Gm5122
mm_scATAC_peak_55003,Dubr
mm_scATAC_peak_36201,Ranbp9
mm_scATAC_peak_85107,Lhfp
mm_scATAC_peak_90847,Fam110b
mm_scATAC_peak_76342,Cdca7
mm_scATAC_peak_36611,Bicd2
mm_scATAC_peak_79257,AI847159
mm_scATAC_peak_198,Pcmtd1
mm_scATAC_peak_138690,Nphp3
mm_scATAC_peak_22655,Ywhae
mm_scATAC_peak_104073,Cox18
mm_scATAC_peak_7544,Ralgps2
mm_scATAC_peak_19053,1700061J23Rik
mm_scATAC_peak_75503,Gpd2
mm_scATAC_peak_60110,4930542M03Rik
mm_scATAC_peak_32398,Snw1
mm_scATAC_peak_107231,Tmem132b
mm_scATAC_peak_39958,Depdc1b
mm_scATAC_peak_57876,Bicdl2
mm_scATAC_peak_44597,Akap11
mm_scATAC_peak_120197,Scaf1
mm_scATAC_peak_144338,Kdm5c
mm_scATAC_peak_108786,Fscn1
mm_scATAC_peak_97916,Rpl11
mm_scATAC_peak_19304,Ccdc88a
mm_scATAC_peak_62064,Eml4
mm_scATAC_peak_82076,Slc9a8
mm_scATAC_peak_74993,Nr6a1
mm_scATAC_peak_59710,H2-T-ps
mm_scATAC_peak_144878,Piga
mm_scATAC_peak_56780,Tulp4
mm_scATAC_peak_65317,Eif1a
mm_scATAC_peak_121431,Mesp1
mm_scATAC_peak_130414,Cnot1
mm_scATAC_peak_22599,Wdr81
mm_scATAC_peak_99550,Camta1
mm_scATAC_peak_86187,Gm10710
mm_scATAC_peak_63148,Colec12
mm_scATAC_peak_97624,Lin28a
mm_scATAC_peak_119798,Ccne1
mm_scATAC_peak_9309,Dusp10
mm_scATAC_peak_134280,Zbtb44
mm_scATAC_peak_104474,Rasgef1b
mm_scATAC_peak_20187,Gm4926
mm_scATAC_peak_118655,Gsk3a
mm_scATAC_peak_15049,Rtcb
mm_scATAC_peak_38761,Ccnh
mm_scATAC_peak_101743,Gtf3c2
mm_scATAC_peak_38995,Bhmt
mm_scATAC_peak_2747,Maip1
mm_scATAC_peak_40299,Mocs2
mm_scATAC_peak_121020,Mir7057
mm_scATAC_peak_69494,Jak2
mm_scATAC_peak_145023,Gm20815
mm_scATAC_peak_91363,Slc26a7
mm_scATAC_peak_131871,Mlycd
mm_scATAC_peak_84405,Mfn1
mm_scATAC_peak_105752,Ung
mm_scATAC_peak_79798,Esf1
mm_scATAC_peak_57988,Abca17
mm_scATAC_peak_11464,Cenpw
mm_scATAC_peak_110493,Iqub
mm_scATAC_peak_71747,Csf2ra
mm_scATAC_peak_56922,Rsph3b
mm_scATAC_peak_114904,Vgll4
mm_scATAC_peak_13914,Specc1l
mm_scATAC_peak_70050,1700122C19Rik
mm_scATAC_peak_111835,Zfp282
mm_scATAC_peak_89872,Eif4e
mm_scATAC_peak_6471,Shisa4
mm_scATAC_peak_62535,Msh6
mm_scATAC_peak_76541,Hoxd12
mm_scATAC_peak_116831,Fgfr1op2
mm_scATAC_peak_8622,Akt3
mm_scATAC_peak_16808,Wif1
mm_scATAC_peak_119895,Zfp619
mm_scATAC_peak_32915,Golga5
mm_scATAC_peak_109658,N4bp2l2
mm_scATAC_peak_31264,Sptb
mm_scATAC_peak_19640,Fgf18
mm_scATAC_peak_11727,4930591E09Rik
mm_scATAC_peak_137616,Impg1
mm_scATAC_peak_136464,Snapc5
mm_scATAC_peak_140571,Nudt11
mm_scATAC_peak_130596,Nol3
mm_scATAC_peak_21161,Mprip
mm_scATAC_peak_34909,Amph
mm_scATAC_peak_108991,Dmrt1i
mm_scATAC_peak_121233,Slco3a1
mm_scATAC_peak_12810,Pla2g12b
mm_scATAC_peak_33350,Mir345
mm_scATAC_peak_77833,Wt1
mm_scATAC_peak_122089,Prcp
mm_scATAC_peak_33368,Begain
mm_scATAC_peak_86803,Efna3
mm_scATAC_peak_78749,Casc4
mm_scATAC_peak_54324,Cd86
mm_scATAC_peak_39908,AI197445
mm_scATAC_peak_133447,Mtnr1b
mm_scATAC_peak_51198,Prr13
mm_scATAC_peak_132309,Acsf3
mm_scATAC_peak_89663,4930539C22Rik
mm_scATAC_peak_132996,Pdgfd
mm_scATAC_peak_128420,Cbr4
mm_scATAC_peak_84794,Larp1b
mm_scATAC_peak_66284,Gnal
mm_scATAC_peak_115440,Mical3
mm_scATAC_peak_29256,Lamb1
mm_scATAC_peak_20175,Dppa1
mm_scATAC_peak_26029,Mrc2
mm_scATAC_peak_58639,Tulp1
mm_scATAC_peak_62683,Adcyap1
mm_scATAC_peak_64048,Tpgs2
mm_scATAC_peak_112612,Smarcad1
mm_scATAC_peak_7454,Axdnd1
mm_scATAC_peak_107622,4930563F08Rik
mm_scATAC_peak_22582,Rpa1
mm_scATAC_peak_110407,Fam3c
mm_scATAC_peak_51736,1700123O21Rik
mm_scATAC_peak_45018,Uchl3
mm_scATAC_peak_98247,Akr7a5
mm_scATAC_peak_13807,Tfam
mm_scATAC_peak_23407,Myo1d
mm_scATAC_peak_109049,Kpna7
mm_scATAC_peak_115048,Zfand4
mm_scATAC_peak_92407,Rpp25l
mm_scATAC_peak_47032,Tspyl5
mm_scATAC_peak_69867,Pcgf5
mm_scATAC_peak_113111,Tmsb10
mm_scATAC_peak_142649,Prrg1
mm_scATAC_peak_91774,4930556G01Rik
mm_scATAC_peak_57883,Cldn9
mm_scATAC_peak_121356,Abhd2
mm_scATAC_peak_90829,4930423M02Rik
mm_scATAC_peak_128677,Lpar2
mm_scATAC_peak_75040,Arpc5l
mm_scATAC_peak_143769,Diaph2
mm_scATAC_peak_133325,Cwc15
mm_scATAC_peak_9620,Gm29678
mm_scATAC_peak_75244,Lypd6b
mm_scATAC_peak_115978,Tead4
mm_scATAC_peak_53798,Cep19
mm_scATAC_peak_3005,Bmpr2
mm_scATAC_peak_59635,Ddr1
mm_scATAC_peak_70840,Kcnip2
mm_scATAC_peak_8404,Cd48
mm_scATAC_peak_130440,Got2
mm_scATAC_peak_6990,Rnf2
mm_scATAC_peak_88327,Capza1
mm_scATAC_peak_138763,Aste1
mm_scATAC_peak_42885,Olfr1513
mm_scATAC_peak_88160,Trim33
mm_scATAC_peak_64380,Srp19
mm_scATAC_peak_22158,Camta2
mm_scATAC_peak_16796,Lemd3
mm_scATAC_peak_79432,Adam33
mm_scATAC_peak_127774,Mtus1
mm_scATAC_peak_112341,Nod1
mm_scATAC_peak_58977,Gm6402
mm_scATAC_peak_134965,Foxr1
mm_scATAC_peak_131321,Clec18a
mm_scATAC_peak_91433,Decr1
mm_scATAC_peak_94453,Gm35073
mm_scATAC_peak_143264,Cited1
mm_scATAC_peak_134319,Gm7244
mm_scATAC_peak_77604,Fjx1
mm_scATAC_peak_14109,Gm3137
mm_scATAC_peak_32399,Gm8300
mm_scATAC_peak_134912,Cbl
mm_scATAC_peak_144669,Adgrg2
mm_scATAC_peak_85194,Supt20
mm_scATAC_peak_52794,Tbx1
mm_scATAC_peak_16628,Cand1
mm_scATAC_peak_3457,Fn1
mm_scATAC_peak_100929,5031425E22Rik
mm_scATAC_peak_44707,Sugt1
mm_scATAC_peak_44777,4930529K09Rik
mm_scATAC_peak_37446,Dapk1
mm_scATAC_peak_63919,Mapre2
mm_scATAC_peak_100593,4930519H02Rik
mm_scATAC_peak_101402,Cnpy1
mm_scATAC_peak_8608,Hmga2-ps1
mm_scATAC_peak_98063,Ldlrad2
mm_scATAC_peak_62534,Msh6
mm_scATAC_peak_6836,Cdc73
mm_scATAC_peak_61767,Ttc27
mm_scATAC_peak_50343,D030018L15Rik
mm_scATAC_peak_29743,Nova1
mm_scATAC_peak_24138,Mrps23
mm_scATAC_peak_13233,Srgn
mm_scATAC_peak_22481,Mettl16
mm_scATAC_peak_101547,Il6
mm_scATAC_peak_89513,Lef1
mm_scATAC_peak_79874,Dstn
mm_scATAC_peak_46880,Dnah5
mm_scATAC_peak_119585,Kctd15
mm_scATAC_peak_79395,Slc4a11
mm_scATAC_peak_44824,Tdrd3
mm_scATAC_peak_79952,Kat14
mm_scATAC_peak_76956,Tmx2
mm_scATAC_peak_108635,Foxk1
mm_scATAC_peak_23329,Adap2
mm_scATAC_peak_16241,Zfc3h1
mm_scATAC_peak_110781,Ahcyl2
mm_scATAC_peak_141069,Fundc1
mm_scATAC_peak_65856,Arsi
mm_scATAC_peak_102695,Slit2
mm_scATAC_peak_1194,Phf3
mm_scATAC_peak_74115,Tor1b
mm_scATAC_peak_140046,Myrip
mm_scATAC_peak_86443,Cd1d1
mm_scATAC_peak_102192,Msantd1
mm_scATAC_peak_79828,Flrt3
mm_scATAC_peak_55390,Robo1
mm_scATAC_peak_29494,Tspan13
mm_scATAC_peak_114893,Vgll4
mm_scATAC_peak_57055,Pde10a
mm_scATAC_peak_65634,Tex43
mm_scATAC_peak_92114,Ifnk
mm_scATAC_peak_104126,Parm1
mm_scATAC_peak_95505,Kncn
mm_scATAC_peak_108646,Foxk1
mm_scATAC_peak_66288,Chmp1b
mm_scATAC_peak_50015,Zbed4
mm_scATAC_peak_49132,Fam227a
mm_scATAC_peak_131272,Cog4
mm_scATAC_peak_17156,R3hdm2
mm_scATAC_peak_116716,Bcat1
mm_scATAC_peak_93084,Abca1
mm_scATAC_peak_777,Jph1
mm_scATAC_peak_39921,Zswim6
mm_scATAC_peak_86549,Ttc24
mm_scATAC_peak_74844,Snord90
mm_scATAC_peak_47864,Taf2
mm_scATAC_peak_19387,Eml6
mm_scATAC_peak_52963,Eif2b5
mm_scATAC_peak_8698,Desi2
mm_scATAC_peak_126433,Cln8
mm_scATAC_peak_122341,Rps3
mm_scATAC_peak_37543,Zfp808
mm_scATAC_peak_138446,Cldn18
mm_scATAC_peak_141309,Klhl13
mm_scATAC_peak_59770,Trim15
mm_scATAC_peak_98585,Kazn
mm_scATAC_peak_11606,Dse
mm_scATAC_peak_97282,Rnu11
mm_scATAC_peak_94814,Prkaa2
mm_scATAC_peak_94542,Atg4c
mm_scATAC_peak_61972,Gm10190
mm_scATAC_peak_140164,Cck
mm_scATAC_peak_40566,Flnb
mm_scATAC_peak_10130,Ccdc170
mm_scATAC_peak_66603,Cfap53
mm_scATAC_peak_86186,Gm10710
mm_scATAC_peak_67170,Zfp236
mm_scATAC_peak_1932,Rpl31
mm_scATAC_peak_75081,Ppp6c
mm_scATAC_peak_124167,Aldoa
mm_scATAC_peak_1369,Dst
mm_scATAC_peak_26957,Unk
mm_scATAC_peak_102604,Fbxl5
mm_scATAC_peak_35305,Ripor2
mm_scATAC_peak_15844,Mettl25
mm_scATAC_peak_67837,D330050I16Rik
mm_scATAC_peak_94197,Acer2
mm_scATAC_peak_38380,Lpcat1
mm_scATAC_peak_97541,Zdhhc18
mm_scATAC_peak_55950,Olig2
mm_scATAC_peak_121964,Ccdc81
mm_scATAC_peak_13743,Fam13c
mm_scATAC_peak_46088,Nipbl
mm_scATAC_peak_40051,Gpbp1
mm_scATAC_peak_110054,Ica1
mm_scATAC_peak_52542,Ypel1
mm_scATAC_peak_79245,Polr1b
mm_scATAC_peak_71740,Gm7102
mm_scATAC_peak_143253,Rps4x
mm_scATAC_peak_14990,Fhl4
mm_scATAC_peak_109752,Gm3139
mm_scATAC_peak_21653,Hs3st3b1
mm_scATAC_peak_65283,Mospd4
mm_scATAC_peak_70835,Kcnip2
mm_scATAC_peak_144008,Prps1
mm_scATAC_peak_91163,Ints8
mm_scATAC_peak_31571,Mir1843a
mm_scATAC_peak_120196,Mir7054
mm_scATAC_peak_92021,Akirin2
mm_scATAC_peak_39261,Fam169a
mm_scATAC_peak_27497,Nploc4
mm_scATAC_peak_80809,Raly
mm_scATAC_peak_137282,Arpp19
mm_scATAC_peak_133089,Mir5618
mm_scATAC_peak_69985,A330032B11Rik
mm_scATAC_peak_105009,Zfp644
mm_scATAC_peak_3327,Akr1cl
mm_scATAC_peak_28904,2410018L13Rik
mm_scATAC_peak_111779,Ezh2
mm_scATAC_peak_62374,Epas1
mm_scATAC_peak_64069,Celf4
mm_scATAC_peak_47933,Mtbp
mm_scATAC_peak_38282,Ube2ql1
mm_scATAC_peak_92186,Aco1
mm_scATAC_peak_98467,B330016D10Rik
mm_scATAC_peak_12033,Ccdc162
mm_scATAC_peak_36584,Ninj1
mm_scATAC_peak_123541,Tmc5
mm_scATAC_peak_60532,Rftn1
mm_scATAC_peak_25081,Cdk12
mm_scATAC_peak_78381,Dnajc17
mm_scATAC_peak_145058,Erdr1
mm_scATAC_peak_46554,Cdh9
mm_scATAC_peak_27643,Foxk2
mm_scATAC_peak_51610,4930562C15Rik
mm_scATAC_peak_15303,Anks1b
mm_scATAC_peak_55703,Map3k7cl
mm_scATAC_peak_129832,Lonp2
mm_scATAC_peak_97320,Phactr4
mm_scATAC_peak_67393,Socs6
mm_scATAC_peak_138081,Pcolce2
mm_scATAC_peak_128756,Slc25a42
mm_scATAC_peak_96802,Gjb5
mm_scATAC_peak_48951,Kctd17
mm_scATAC_peak_53478,Fgf12
mm_scATAC_peak_43157,Cma2
mm_scATAC_peak_124274,Zfp553
mm_scATAC_peak_138370,Faiml
mm_scATAC_peak_109756,Gm3139
mm_scATAC_peak_37641,6720489N17Rik
mm_scATAC_peak_50323,Ano6
mm_scATAC_peak_64564,Sil1
mm_scATAC_peak_31487,Rad51b
mm_scATAC_peak_144299,Mir98
mm_scATAC_peak_87662,Nudt17
mm_scATAC_peak_142379,Haus7
mm_scATAC_peak_86848,Kcnn3
mm_scATAC_peak_24367,Spag9
mm_scATAC_peak_14555,Adat3
mm_scATAC_peak_24331,Mbtd1
mm_scATAC_peak_144758,Rbbp7
mm_scATAC_peak_44770,Gm32455
mm_scATAC_peak_135782,Odf3l1
mm_scATAC_peak_62218,Thada
mm_scATAC_peak_141343,Btbd35f20
mm_scATAC_peak_81065,Epb41l1
mm_scATAC_peak_38670,9330111N05Rik
mm_scATAC_peak_82135,Ube2v1
mm_scATAC_peak_98089,Rap1gap
mm_scATAC_peak_127618,Cldn23
mm_scATAC_peak_71435,Tcf7l2
mm_scATAC_peak_98148,Mir6399
mm_scATAC_peak_60893,Gm11110
mm_scATAC_peak_135549,Gldnos
mm_scATAC_peak_66729,Smad7
mm_scATAC_peak_89966,Bmpr1b
mm_scATAC_peak_81858,Ncoa3
mm_scATAC_peak_93118,Fsd1l
mm_scATAC_peak_8831,Sccpdh
mm_scATAC_peak_43839,Pbk
mm_scATAC_peak_16254,A930009A15Rik
mm_scATAC_peak_14108,Gm10787
mm_scATAC_peak_84299,Mir7008
