Distance from Center (cmd=annotatePeaks.pl tss mm10 -size -5000,5000 -hist 10 -norm 1e6 -fragLength 1 -d TagDirectory/8cell)	TagDirectory/8cell Coverage	TagDirectory/8cell + Tags	TagDirectory/8cell - Tags
-1930	0.130327592842024	6.14898018087363e-05	5.68477005964984e-05
-1920	0.132901192995959	6.20790840869735e-05	5.9938426015009e-05
-1910	0.136088127766019	6.31133346161249e-05	6.15619588223978e-05
-1900	0.139768135462767	6.34380411776028e-05	6.42918991726e-05
-1890	0.133827208004618	6.33177794881664e-05	5.84111025591692e-05
-1880	0.137038195112565	6.067202232057e-05	6.30652299403505e-05
-1870	0.132973350009621	5.88079661343085e-05	6.25841831826058e-05
-1860	0.140417548585723	6.14176447950745e-05	6.63964787377337e-05
-1850	0.140345391572061	6.32456224745047e-05	6.44362131999233e-05
-1840	0.135739368866654	6.41716374831639e-05	5.9120646526843e-05
-1830	0.13529440061574	6.41475851452764e-05	6.01067923802196e-05
-1820	0.135823552049259	6.39912449490095e-05	5.90244371752936e-05
-1810	0.136003944583413	6.29569944198579e-05	5.98061381566289e-05
-1800	0.139407350394458	6.51938618433712e-05	6.06720223205702e-05
-1790	0.13921493169136	6.46647104098521e-05	6.11771214162019e-05
-1780	0.140862516836637	6.40032711179529e-05	6.28487588993655e-05
-1770	0.137086299788339	6.46166057340778e-05	6.03112372522612e-05
-1760	0.136737540888974	6.10929382335967e-05	6.29810467577451e-05
-1750	0.141042909370791	6.32817009813357e-05	6.54704637290748e-05
-1740	0.143676640369444	6.60837983451995e-05	6.51337309986534e-05
-1730	0.142341735616702	6.85251106407543e-05	6.24879738310567e-05
-1720	0.143772849720993	6.62521647104103e-05	6.35703290359824e-05
-1710	0.144470367519723	6.85491629786418e-05	6.50014431402733e-05
-1700	0.14113911872234	6.76832788147009e-05	5.99504521839527e-05
-1690	0.147104098518376	6.7298441408505e-05	6.70338656917458e-05
-1680	0.136593226861651	6.19708485664809e-05	6.2343659803733e-05
-1670	0.144542524533385	6.71902058880126e-05	6.31373869540122e-05
-1660	0.145841350779296	6.87175293438523e-05	6.56027515874546e-05
-1650	0.149701751010198	7.23133538579951e-05	6.39792187800659e-05
-1640	0.144987492784299	6.74547816047721e-05	6.25120261689439e-05
-1630	0.146887627477391	6.71661535501253e-05	6.54704637290747e-05
-1620	0.14867952664999	6.88979218780068e-05	6.73946507600541e-05
-1610	0.140970752357129	6.32456224745048e-05	6.33779103328846e-05
-1600	0.144518472195497	6.66610544544933e-05	6.53622282085821e-05
-1590	0.143207619780643	6.65648451029441e-05	6.39190879353478e-05
-1580	0.143472195497402	6.57109871079475e-05	6.55065422359056e-05
-1570	0.146767365787955	6.87536078506833e-05	6.3618433711757e-05
-1560	0.152515874543006	7.11107369636332e-05	6.61078506830866e-05
-1550	0.143989320761978	6.49533384644989e-05	6.42437944968254e-05
-1540	0.143135462766981	6.4099480469502e-05	6.5169809505484e-05
-1530	0.148006061189148	6.74547816047722e-05	6.81883779103331e-05
-1520	0.147344621897248	6.33658841639411e-05	6.88257648643448e-05
-1510	0.150218876274774	6.76351741389265e-05	6.9114392918992e-05
-1500	0.149797960361747	6.77674619973065e-05	6.88979218780069e-05
-1490	0.14711612468732	6.89460265537814e-05	6.55065422359054e-05
-1480	0.145853376948239	6.77313834904753e-05	6.46887627477393e-05
-1470	0.145468539542043	6.69015778333654e-05	6.47729459303446e-05
-1460	0.145203963825284	6.87175293438522e-05	6.38830094285166e-05
-1450	0.147308543390418	6.89099480469505e-05	6.52900711949203e-05
-1440	0.149413122955551	7.03891668270153e-05	6.55907254185113e-05
-1430	0.151517702520685	7.32513950355978e-05	6.50014431402737e-05
-1420	0.149701751010198	7.06296902058885e-05	6.66009236097751e-05
-1410	0.144253896478738	6.92346546084278e-05	6.08283625168368e-05
-1400	0.148535212622667	7.16038098903215e-05	6.47849720992881e-05
-1390	0.149040311718299	6.75750432942086e-05	6.83567442755439e-05
-1380	0.146081874158168	6.85972676544161e-05	6.32215701366174e-05
-1370	0.159406869347701	7.11828939772948e-05	7.66066961708683e-05
-1360	0.150279007119492	7.25177987300368e-05	6.44241870309797e-05
-1350	0.150158745430056	6.84409274581494e-05	6.80079853761785e-05
-1340	0.149413122955551	6.96435443525112e-05	6.6071772176256e-05
-1330	0.162281123725226	7.86270925533964e-05	6.98720415624401e-05
-1320	0.149665672503367	6.61800076967483e-05	6.96796228593426e-05
-1310	0.152900711949201	7.17962285934194e-05	6.8224456417164e-05
-1300	0.145540696555705	6.78396190109678e-05	6.50134693092168e-05
-1290	0.147332595728305	6.88017125264574e-05	6.62281123725231e-05
-1280	0.140994804695016	6.50976524918222e-05	6.34500673465466e-05
-1270	0.147573119107177	6.74547816047722e-05	6.75990956320957e-05
-1260	0.157795362709255	7.36723109486244e-05	7.10145276120835e-05
-1250	0.148439003271118	6.86694246680778e-05	6.56027515874544e-05
-1240	0.15173417356167	6.80560900519532e-05	6.87896863575138e-05
-1230	0.15980373292284	7.11347893015203e-05	7.58971522031943e-05
-1220	0.152936790456032	7.28785837983452e-05	6.52900711949202e-05
-1210	0.149461227631326	6.91023667500482e-05	6.72383105637869e-05
-1200	0.157891572060804	7.51996344044642e-05	6.72864152395617e-05
-1190	0.147260438714643	6.71661535501253e-05	6.6673080623437e-05
-1180	0.149425149124495	7.03410621512412e-05	6.54704637290748e-05
-1170	0.15452424475659	7.16759669039835e-05	6.82845872618821e-05
-1160	0.154307773715605	7.41293053684817e-05	6.7815566673081e-05
-1150	0.158083990763902	7.58610736963633e-05	6.83567442755436e-05
-1140	0.156207908408697	7.28906099672888e-05	6.80921685587842e-05
-1130	0.157085818741582	7.35279969213008e-05	6.78997498556859e-05
-1120	0.158156147777564	7.20006734654607e-05	7.19164902828558e-05
-1110	0.158324514142775	7.28665576294017e-05	7.11107369636331e-05
-1100	0.153802674619973	7.27222436020781e-05	6.74668077737157e-05
-1090	0.155762940157783	7.35640754281319e-05	6.80320377140661e-05
-1080	0.156604771983837	7.62579372715029e-05	6.56628824321725e-05
-1070	0.164698383682894	7.7556763517414e-05	7.20367519722919e-05
-1060	0.165816817394651	7.79656532614972e-05	7.40932268616512e-05
-1050	0.165335770636906	7.91321916490283e-05	7.07018472195501e-05
-1040	0.162822301327689	7.64744083124877e-05	7.13512603425054e-05
-1030	0.164734462189725	8.0046180488744e-05	6.96435443525111e-05
-1020	0.163255243409659	7.71719261112182e-05	7.07619780642685e-05
-1010	0.166802963248028	7.97335000962099e-05	7.19285164517995e-05
-1000	0.161812103136425	7.61978064267846e-05	7.12670771599001e-05
-990	0.166418125841832	8.01784683471237e-05	7.07980565710991e-05
-980	0.163868578025784	7.7171926111218e-05	7.16038098903214e-05
-970	0.171697614008082	8.43034442947865e-05	7.03891668270158e-05
-960	0.172467288820473	8.33172984414098e-05	7.33716567250341e-05
-950	0.167247931498942	7.8759380411776e-05	7.40090436790456e-05
-940	0.164097075235713	7.96252645757175e-05	7.15797575524341e-05
-930	0.175966903983067	8.64922070425257e-05	7.25899557436984e-05
-920	0.169773426977102	7.93005580142391e-05	7.50913988839716e-05
-910	0.176953049836444	8.29805657109881e-05	7.72200307869926e-05
-900	0.176965076005388	8.07677506253612e-05	7.95771598999428e-05
-890	0.166333942659226	7.71478737733307e-05	7.54281316143928e-05
-880	0.166863094092746	8.23431787569761e-05	7.02689051375796e-05
-870	0.170434866269001	8.05873580912071e-05	7.45141427746776e-05
-860	0.168594862420627	8.13209543967678e-05	7.21570136617279e-05
-850	0.1746801039061	8.57345583990776e-05	7.21329613238409e-05
-840	0.171781797190687	8.72979603617483e-05	6.95713873388496e-05
-830	0.174571868385607	8.93424090821642e-05	6.96435443525115e-05
-820	0.185936598037329	9.17957475466637e-05	7.63421204541084e-05
-810	0.178877236867424	9.0749470848568e-05	7.2541851067924e-05
-800	0.179514623821435	9.0677313834906e-05	7.22772753511638e-05
-790	0.18444535308832	9.09659418895541e-05	7.66307485087552e-05
-780	0.184216855878391	9.15672503367346e-05	7.41894362132001e-05
-770	0.18567202232057	9.49826823167241e-05	7.47306138156632e-05
-760	0.186201173754089	9.56802001154533e-05	7.48147969982684e-05
-750	0.188161439291899	9.52592842024273e-05	7.4778718491438e-05
-740	0.198888781989609	0.000101320473350013	7.99018664614205e-05
-730	0.192695304983644	9.43934000384856e-05	8.03708870502214e-05
-720	0.189400134693092	9.79892245526294e-05	7.51996344044641e-05
-710	0.195076486434481	9.90836059264989e-05	7.86511448912837e-05
-700	0.20656147777564	0.000103473157590921	8.43034442947865e-05
-690	0.20825716759669	0.000107886761593231	8.15494516066968e-05
-680	0.202977679430441	0.000103918125841835	8.19823936886671e-05
-670	0.205491148739657	0.00010592649605542	8.09962478352899e-05
-660	0.208593900327112	0.000106479699826827	8.3966711564365e-05
-650	0.211612468731961	0.000109534346738507	8.35097171445075e-05
-640	0.214414566095825	0.000108788724264003	8.53978256686563e-05
-630	0.212742928612661	0.000110400230902448	8.40629209159135e-05
-620	0.218286992495671	0.000112444679622863	8.47604387146441e-05
-610	0.224997594766211	0.000118012795843761	8.55902443717539e-05
-600	0.227426880892823	0.000115403117182994	8.91499903790661e-05
-590	0.23010871656725	0.000125108235520498	8.64320761978074e-05
-580	0.234726765441601	0.000119347700596503	9.16394073503964e-05
-570	0.233908985953435	0.000125288628054652	8.65403117182996e-05
-560	0.234738791610545	0.000125841831826059	8.89936501827992e-05
-550	0.238094092745815	0.000128740138541471	9.0148162401387e-05
-540	0.242603906099673	0.000130760534924	9.11583605926514e-05
-530	0.240318934000385	0.000125877910332891	9.36958822397557e-05
-520	0.249422743890706	0.000132841062151247	9.21445064460284e-05
-510	0.252741966519146	0.000135162112757367	9.43573215316546e-05
-500	0.25165961131422	0.000134284202424482	9.43934000384857e-05
-490	0.260414662305176	0.000137062247450459	9.71473927265748e-05
-480	0.266319511256494	0.000145228016163178	9.67745814893229e-05
-470	0.267630363671349	0.000143496247835296	9.82297479315011e-05
-460	0.271466711564364	0.000147236386376763	9.9276024629597e-05
-450	0.282001635558976	0.00016034491052531	9.64378487589014e-05
-440	0.280257841062151	0.000150435347315767	0.000104603617471621
-430	0.283949874927843	0.000157867519722925	9.95285741774128e-05
-420	0.296962189724841	0.000169256301712534	0.000102547142582262
-410	0.293029632480277	0.000159358764671934	0.000106395516644221
-400	0.302794881662498	0.000169063883009435	0.000103845968828173
-390	0.316276217048297	0.000179262074273626	0.000108788724264002
-380	0.318994131229555	0.000177169520877434	0.000111314219742163
-370	0.338007504329421	0.000190783144121612	0.000118866653838757
-360	0.339594958629979	0.000189796998268236	0.000118060900519535
-350	0.358656436405619	0.00020366317106023	0.000123184048489518
-340	0.374230325187608	0.000214342409082164	0.000129593996536469
-330	0.370345872618819	0.000206308928227827	0.00012919713296133
-320	0.385799499711372	0.00022179863382721	0.000128631903020979
-310	0.393616509524726	0.00022249615162594	0.000134284202424482
-300	0.416454204348663	0.000235183759861457	0.000142221473927273
-290	0.412846353665576	0.000230986626900136	0.000145636905907261
-280	0.417512507215701	0.000236121801039064	0.00014337598614586
-270	0.421793823359631	0.000237637098325957	0.000145107754473742
-260	0.437006927073312	0.000243253319222629	0.000151998749278438
-250	0.454974023475082	0.000254016740427168	0.000158601116028486
-240	0.471678372137772	0.000265309313065228	0.000164674331345014
-230	0.463717048297094	0.000261352703482776	0.000160332884356368
-220	0.473710794689244	0.000264888397152204	0.0001664902828555
-210	0.493121031364249	0.000277696267077158	0.00017137290744661
-200	0.520672984414085	0.000294568982105055	0.000179009524725809
-190	0.556631229555513	0.000312018953242248	0.000194210602270544
-180	0.580274677698672	0.000325416105445437	0.000202893496247838
-170	0.595788435635944	0.000339631037136794	0.000202232056955939
-160	0.631494131229556	0.000357682316721158	0.000219850394458342
-150	0.68763228785838	0.000381458052722689	0.0002436862613046
-140	0.721534058110448	0.00040006253607846	0.000253307196459493
-130	0.768424090821628	0.00041990571483543	0.000275663844525685
-120	0.81306522994035	0.00043760823552043	0.000301616317106019
-110	0.836852992110833	0.000445641716374767	0.000312860785068301
-100	0.883803155666731	0.000457679911487325	0.000343082547623604
-90	0.894446315181836	0.000459411679815208	0.000352715508947446
-80	0.916406099672888	0.000463741100634907	0.00036991293053681
-70	0.91342360977487	0.000442502886280477	0.000382829035982255
-60	0.938281700981335	0.000445124591110187	0.000406424379449633
-50	0.969718106599961	0.000453230228978184	0.000426580238599132
-40	0.943320665768713	0.000418570810082684	0.000430957764094607
-30	0.938498172022321	0.000414987011737485	0.000434866269001283
-20	0.91023667500481	0.000378403405811003	0.000449237540888904
-10	0.881638445256879	0.0003568404848951	0.000444679622859275
0	0.90282855493554	0.000371380123147934	0.000453711275735929
10	0.837586588416394	0.000327520685010566	0.000440097652491757
20	0.827304213969598	0.000312872811237243	0.00043717529343846
30	0.784839811429671	0.000282542813161434	0.000432028093130592
40	0.776409467000192	0.00027363142197421	0.000434216855878326
50	0.703542909370791	0.000237973831056377	0.000398847893015155
60	0.673609774870117	0.000224336155474313	0.000388709832595685
70	0.593082547623629	0.000198997017510105	0.00034355156821241
80	0.529692611121801	0.000174884548778148	0.000307220511833745
90	0.487011737540889	0.000167416297864159	0.000277106984798922
100	0.448984991341158	0.000154007119492023	0.00025312680392534
110	0.418065710987108	0.000139924475659041	0.000239332788147006
120	0.393267750625361	0.00013822878583799	0.000218768039253417
130	0.362168077737156	0.000124290456032332	0.000205406965557056
140	0.351873677121416	0.00012295555127959	0.000197770348277856
150	0.34311862613046	0.00011897488935925	0.0001919376563402
160	0.337249855685973	0.00012073071002502	0.000186513854146627
170	0.333052722724649	0.000119624302482206	0.000183868096979032
180	0.340400711949201	0.000119756590340586	0.00018960457956514
190	0.35650375216471	0.00013242014623822	0.000193573215316533
200	0.364465076005388	0.000128030594573798	0.000202159899942278
210	0.378607850683086	0.000132877140658078	0.000210999134115839
220	0.391211275736002	0.000140393496247843	0.000216531171829903
230	0.407326342120454	0.000144037425437759	0.000225863478930152
240	0.39698383682894	0.000136617279199545	0.000223819030209737
250	0.393724745045218	0.000137567346546091	0.000222051183375027
260	0.379161054454493	0.000131325764864351	0.000216555224167791
270	0.358307677506254	0.000120273715605162	0.000205875986145855
280	0.350286222820858	0.000120321820280936	0.000197577929574757
290	0.335253511641332	0.00011605253030595	0.00018980902443718
300	0.318861843371176	0.000110267943044068	0.000179574754666159
310	0.306426784683471	0.000110436309409278	0.000168967673657886
320	0.292644795074081	0.000103930152010779	0.000163351452761216
330	0.293823359630556	0.000106780354050417	0.000162136809697911
340	0.289626226669232	0.000105685972676547	0.000157735231864546
350	0.281304117760246	0.000103557340773527	0.000150531556667317
360	0.280041370021166	0.000103280738887823	0.000147945930344437
370	0.283059938426015	0.000105373292284013	0.000153369732538011
380	0.29719068693477	0.000112540888974412	0.000156809216855888
390	0.285032230132769	0.000108512122378299	0.0001509404464114
400	0.283168173946508	0.000106455647488939	0.000151192995959216
410	0.281640850490668	0.000102330671541277	0.000150495478160487
420	0.284635366557629	0.000107501924187035	0.000154223590533009
430	0.278345680200115	0.000101007792957478	0.000150988551087174
440	0.272236386376756	0.000100779295747549	0.00014639455455071
450	0.26517702520685	9.7508177794884e-05	0.000141463825283826
460	0.260823552049259	9.3395228016165e-05	0.000145360304021559
470	0.252838175870695	9.01722147392743e-05	0.000140044737348478
480	0.247955551279584	8.79954781604783e-05	0.000139106696170876
490	0.238563113334616	8.56624013854155e-05	0.000132372041562447
500	0.231696170867808	8.63358668462588e-05	0.000125084183182611
510	0.222520203963825	8.52775639792198e-05	0.000118181162208972
520	0.225671060227054	8.55180873580924e-05	0.000122149797960367
530	0.227066095824514	8.51693284587271e-05	0.000121813065229945
540	0.217373003655955	8.7911294977873e-05	0.00010994323648259
550	0.21811862613046	8.78872426399858e-05	0.000109762843948436
560	0.22047575524341	8.72859341928049e-05	0.000112240234750822
570	0.220992880507985	8.34255339619016e-05	0.000117603906099678
580	0.217878102751587	8.77669809505496e-05	0.000109810948624211
590	0.224769097556282	8.83562632287877e-05	0.000110328073888786
600	0.219309216855878	8.74903790648465e-05	0.000113575139503564
610	0.218659803732923	9.0460842793921e-05	0.000109474215893789
620	0.215136136232442	8.10082740042334e-05	0.000111097748701179
630	0.208028670386762	8.23071002501448e-05	0.000106708197036755
640	0.208209062920916	8.44357321531664e-05	0.000106106888589575
650	0.199682509139888	7.89517991148741e-05	0.000102607273426981
660	0.2003198960939	8.2631806811623e-05	9.89392918991752e-05
670	0.201101597075236	8.11285356936703e-05	0.000100743217240719
680	0.198203290359823	8.12608235520498e-05	9.77487011737569e-05
690	0.193549162978642	8.08038291321926e-05	9.58124879738331e-05
700	0.197084856648066	7.97094477583224e-05	0.000100671060227057
710	0.199850875505099	8.15735039445839e-05	0.000100610929382339
720	0.195858187415817	8.11044833557826e-05	9.8951318068119e-05
730	0.191865499326535	7.93005580142393e-05	9.46579757552456e-05
740	0.188209543967674	7.90239561285359e-05	9.26375793727175e-05
750	0.196086684625746	8.30767750625368e-05	9.43452953627116e-05
760	0.188618433711757	7.52597652491822e-05	9.57523571291151e-05
770	0.188931114104291	7.87473542428327e-05	9.29622859341947e-05
780	0.187620261689436	7.98417356167025e-05	9.14229363094109e-05
790	0.182497113719454	7.68351933807968e-05	8.92341735616718e-05
800	0.189087454300558	8.11525880315571e-05	9.15071194920166e-05
810	0.183976332499519	7.82783336540314e-05	8.88132576486447e-05
820	0.181402732345584	7.39970175101023e-05	9.06532614970192e-05
830	0.176844814315952	7.28184529536271e-05	8.83322108908996e-05
840	0.175858668462575	7.29868193188378e-05	8.71656725033686e-05
850	0.168474600731191	7.14354435251109e-05	8.12127188762756e-05
860	0.16896767365788	7.03290359822978e-05	8.36540311718308e-05
870	0.180777371560516	7.70396382528384e-05	8.80556090051967e-05
880	0.174379449682509	7.54281316143927e-05	8.40749470848576e-05
890	0.169111987685203	7.06056378680009e-05	8.10804310178955e-05
900	0.173393303829132	7.4441985761016e-05	8.23191264190887e-05
910	0.169099961516259	7.43938810852416e-05	8.04069655570526e-05
920	0.171433038291322	7.27823744467963e-05	8.14412160862039e-05
930	0.169172118529921	7.24817202232056e-05	8.10924571868389e-05
940	0.169340484895132	7.14474696940542e-05	8.27520685010587e-05
950	0.164060996728882	7.08581874158169e-05	7.83625168366366e-05
960	0.168077737156052	7.34317875697517e-05	7.90720608043108e-05
970	0.167945449297672	7.27462959399655e-05	7.90480084664234e-05
980	0.164926880892823	6.75750432942083e-05	8.53256686549942e-05
990	0.156604771983837	6.53622282085822e-05	7.5824995189532e-05
1000	0.158925822589956	6.89340003848375e-05	7.66668270155857e-05
1010	0.15727823744468	6.51698095054841e-05	7.69795074081202e-05
1020	0.161078506830864	6.91624975947664e-05	7.70155859149511e-05
1030	0.15923850298249	6.80440638830094e-05	7.62579372715032e-05
1040	0.154584375601308	6.83807966134306e-05	7.18202809313068e-05
1050	0.158853665576294	6.92226284394843e-05	7.41172791995383e-05
1060	0.151253126803925	6.60477198383684e-05	7.19766211275734e-05
1070	0.152143063305753	6.75389647873774e-05	7.05695593611702e-05
1080	0.157061766403694	7.02328266307483e-05	7.35159707523571e-05
1090	0.163171060227054	7.49831633634793e-05	7.49350586877044e-05
1100	0.161956417163748	7.33355782182034e-05	7.32032903598232e-05
1110	0.157987781412353	7.11708678083511e-05	7.24576678853183e-05
1120	0.161006349817202	7.08221089089861e-05	7.55243409659417e-05
1130	0.160140465653262	7.39368866653835e-05	7.35761015970755e-05
1140	0.161715893784876	7.25659034058109e-05	7.51274773908024e-05
1150	0.153706465268424	6.7202232056956e-05	7.09183182605352e-05
1160	0.159887916105445	7.23374061958822e-05	7.25298248989803e-05
1170	0.16272609197614	7.09664229363094e-05	7.81340196267081e-05
1180	0.1571459495863	7.17240715797573e-05	7.13993650182796e-05
1190	0.156195882239754	6.79238021935732e-05	7.48027708293245e-05
1200	0.155943332691938	6.359438137387e-05	7.82542813161442e-05
1210	0.163014720030787	7.09062920915913e-05	7.50913988839714e-05
1220	0.157218106599962	6.69617086780837e-05	7.63060419472774e-05
1230	0.150567635174139	6.66971329613236e-05	6.97157013661728e-05
1240	0.151385414662305	6.75389647873774e-05	6.95593611699058e-05
1250	0.147043967673658	6.37868000769675e-05	6.85491629786414e-05
1260	0.14698383682894	6.70699441985761e-05	6.71541273811815e-05
1270	0.146611025591688	6.24278429863387e-05	7.04613238406774e-05
1280	0.151902539926881	6.9583413507793e-05	6.86934770059651e-05
1290	0.150711949201462	6.4821050606119e-05	7.23734847027129e-05
1300	0.14937704444872	7.00163555897633e-05	6.58192226284395e-05
1310	0.149461227631326	6.61920338656921e-05	6.69617086780836e-05
1320	0.148126322878584	6.59996151625939e-05	7.01245911102561e-05
1330	0.14685154897056	6.58673273042141e-05	6.75750432942084e-05
1340	0.153670386761593	6.90662882432174e-05	6.95112564941315e-05
1350	0.151758225899557	6.56749086011163e-05	7.19164902828556e-05
1360	0.15744660380989	6.93669424668079e-05	7.35761015970751e-05
1370	0.149918222051183	6.63604002309028e-05	6.87896863575141e-05
1380	0.150940446411391	6.61319030209735e-05	7.15677313834905e-05
1390	0.147019915335771	6.34260150086592e-05	7.17721762555316e-05
1400	0.144157687127189	6.40273234558403e-05	6.74427554358285e-05
1410	0.146406580719646	6.42077159899943e-05	6.9294785453146e-05
1420	0.14920867808351	6.66490282855499e-05	6.82966134308255e-05
1430	0.145600827400423	6.55907254185108e-05	6.80921685587843e-05
1440	0.145648932076198	6.31614392918995e-05	6.83447181066002e-05
1450	0.142281604771984	6.22715027900714e-05	6.7803540504137e-05
1460	0.147055993842602	6.5939484317876e-05	6.83567442755436e-05
1470	0.146166057340774	6.50615739849917e-05	6.66490282855495e-05
1480	0.147392726573023	6.69977871849148e-05	6.73104675774487e-05
1490	0.147597171445064	6.6408504906677e-05	6.75990956320955e-05
1500	0.144326053492399	6.58071964594961e-05	6.5205888012315e-05
1510	0.145492591879931	6.39431402732348e-05	6.82364825861075e-05
1520	0.150315085626323	6.54824898980181e-05	7.19164902828556e-05
1530	0.14406147777564	6.57109871079473e-05	6.56268039253418e-05
1540	0.144410236675005	6.52780450259768e-05	6.55786992495671e-05
1550	0.141018857032904	6.26803925341547e-05	6.54824898980182e-05
1560	0.142053107562055	6.17303251876085e-05	6.61439291899172e-05
1570	0.144650760053877	6.73465460842795e-05	6.26563401962673e-05
1580	0.1454565133731	6.58673273042141e-05	6.69617086780835e-05
1590	0.142774677698672	6.61198768520302e-05	6.43279776794306e-05
1600	0.138830094285165	6.1718299018665e-05	6.34981720223209e-05
1610	0.144771021743313	6.45444487204158e-05	6.76592264768139e-05
1620	0.13987637098326	6.10568597267658e-05	6.68654993265349e-05
1630	0.144314027323456	6.66490282855495e-05	6.49172599576682e-05
1640	0.14127140658072	6.62521647104099e-05	6.12853569366946e-05
1650	0.141596113142197	6.5807196459496e-05	6.33177794881664e-05
1660	0.141223301904945	6.29329420819702e-05	6.59154319799885e-05
1670	0.137098325957283	6.03232634212048e-05	6.35222243602081e-05
1680	0.13808447181066	6.35823552049261e-05	6.33057533192229e-05
1690	0.139768135462767	6.3522224360208e-05	6.31854916297866e-05
1700	0.146478737733308	6.75750432942082e-05	6.68414469886475e-05
1710	0.150699923032519	6.91504714258225e-05	6.72383105637867e-05
1720	0.157470656147778	6.80200115451223e-05	6.99923032518762e-05
1730	0.150952472580335	7.06176640369443e-05	6.58192226284394e-05
1740	0.143375986145853	6.2187319607466e-05	6.94270733115262e-05
1750	0.139022512988262	6.37747739080241e-05	6.34380411776029e-05
1760	0.138529440061574	6.10688858957092e-05	6.46767365787955e-05
1770	0.144855204925919	6.73826245911105e-05	6.57350394458343e-05
1780	0.14283480854339	6.0984702713104e-05	6.73104675774486e-05
1790	0.139539638252838	6.16942466807776e-05	6.37868000769674e-05
1800	0.145252068501058	6.80921685587841e-05	6.44001346930921e-05
1810	0.140658071964595	6.14657494708488e-05	6.71781797190685e-05
1820	0.143255724456417	6.23075812969023e-05	6.66490282855494e-05
1830	0.136809697902636	6.0611891475852e-05	6.44722917067539e-05
1840	0.139515585914951	6.35703290359823e-05	6.33899365018282e-05
1850	0.144470367519723	6.56628824321725e-05	6.63724263998461e-05
1860	0.139034539157206	5.99263998460654e-05	6.59875889936505e-05
1870	0.139407350394458	5.9938426015009e-05	6.74547816047719e-05
1880	0.135643159515105	5.95415624398693e-05	6.43159515104869e-05
1890	0.139335193380797	6.17784298633831e-05	6.41355589763326e-05
1900	0.133730998653069	5.77256109293827e-05	6.12613045988074e-05
1910	0.141078987877622	6.59154319799888e-05	6.40994804695017e-05
1920	0.136749567057918	6.33538579949972e-05	6.21392149316916e-05
1930	0.136364729651722	6.01548970559942e-05	6.32576486434483e-05
1940	0.135883682893977	6.08524148547243e-05	6.29930729266884e-05
1950	0.135114008081586	6.01909755628249e-05	6.3017125264576e-05
1960	0.140417548585723	6.53622282085819e-05	6.22113719453535e-05
1970	0.135751395035597	6.27405233788728e-05	6.05397344621902e-05
1980	0.133959495862998	6.05156821243027e-05	6.20189532422555e-05
1990	0.14017702520685	6.93669424668079e-05	5.93972484125459e-05
2000	0.134236097748701	6.08524148547242e-05	6.16581681739467e-05
2010	0.133875312680393	6.40754281316147e-05	5.85073119107182e-05
2020	0.140116894362132	6.40513757937272e-05	6.36304598807007e-05
2030	0.143388012314797	6.47849720992882e-05	6.4917259957668e-05
2040	0.137086299788339	6.18385607081008e-05	6.39190879353475e-05
2050	0.135643159515105	6.14416971329615e-05	6.10809120646529e-05
2060	0.136172310948624	6.17423513565521e-05	6.27886280546472e-05
2070	0.136701462382144	6.46887627477394e-05	6.09245718683859e-05
2080	0.135955839907639	6.11169905714837e-05	6.15258803155671e-05
2090	0.132684721954974	5.64388108524153e-05	6.46767365787956e-05
2100	0.140285260727343	6.52299403502023e-05	6.28006542235907e-05
2110	0.146274292861266	6.87656340196267e-05	6.55065422359054e-05
2120	0.14728449105253	6.61078506830865e-05	6.63243217240718e-05
2130	0.137831922262844	6.43400038483743e-05	6.04916297864158e-05
2140	0.144169713296132	6.28006542235907e-05	6.83928227823747e-05
2150	0.141103040215509	6.53862805464689e-05	6.42197421589383e-05
2160	0.145444487204156	6.56388300942856e-05	6.68294208197039e-05
2170	0.137398980180874	6.4881181450837e-05	6.05637868000773e-05
2180	0.1337670771599	6.02751587454304e-05	6.24398691552824e-05
2190	0.141548008466423	6.4219742158938e-05	6.64926880892827e-05
2200	0.147837694823937	6.57470656147779e-05	6.72022320569563e-05
2210	0.139996632672696	6.4183663652107e-05	6.34260150086592e-05
2220	0.144674812391764	6.59034058110452e-05	6.61920338656919e-05
2230	0.142918991725996	6.36545122185881e-05	6.56628824321724e-05
2240	0.143207619780643	6.11530690783145e-05	6.66851067923805e-05
2250	0.139323167211853	6.38830094285166e-05	6.24879738310567e-05
2260	0.140706176640369	6.15980373292285e-05	6.75750432942084e-05
2270	0.136208389455455	6.29810467577448e-05	6.09245718683857e-05
2280	0.132576486434481	5.91807773715607e-05	6.12613045988072e-05
2290	0.137110352126227	6.08764671926114e-05	6.36905907254187e-05
2300	0.138577544737348	6.31133346161248e-05	6.17664036944395e-05
2310	0.141223301904945	6.31013084471814e-05	6.60477198383686e-05
2320	0.139130748508755	6.2030979411199e-05	6.58071964594958e-05
2330	0.136376755820666	6.14056186261306e-05	6.31614392918995e-05
2340	0.140321339234174	6.47007889166827e-05	6.41235328073892e-05
2350	0.132540407927651	5.90484895131811e-05	6.05637868000772e-05
2360	0.134632961323841	6.13214354435252e-05	6.14898018087361e-05
2370	0.133274004233211	5.97580334808547e-05	6.11049644025402e-05
2380	0.137759765249182	6.28728112372524e-05	6.15138541466233e-05
2390	0.141175197229171	5.93130652299405e-05	6.81522994035019e-05
2400	0.137290744660381	6.10448335578219e-05	6.35101981912644e-05
